oid,oname,olon,olat,did,dname,dlon,dlat,flow
27,JISHUITAN,116.3664839,39.94733224,112,WUZI XUEYUAN LU,116.6336842,39.92566142,3600
27,JISHUITAN,116.3664839,39.94733224,113,HAIDIAN WULUJU,116.2705479,39.9310402,4473
27,JISHUITAN,116.3664839,39.94733224,114,NANLUOGU XIANG,116.3973595,39.93207583,3246
27,JISHUITAN,116.3664839,39.94733224,115,BAISHIQIAONAN,116.3189878,39.93151271,2747
27,JISHUITAN,116.3664839,39.94733224,117,HUJIALOU,116.45537,39.92200462,2998
27,JISHUITAN,116.3664839,39.94733224,118,JINTAI LU,116.4722678,39.92198893,3577
27,JISHUITAN,116.3664839,39.94733224,119,JIN'ANQIAO,116.1564656,39.92200388,3593
27,JISHUITAN,116.3664839,39.94733224,130,DAGUANYING,116.3294914,39.88868197,2276
27,JISHUITAN,116.3664839,39.94733224,138,GUANG'ANMENNEI,116.3518597,39.88826503,2591
27,JISHUITAN,116.3664839,39.94733224,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,14012
27,JISHUITAN,116.3664839,39.94733224,144,SHUANGJING,116.4563824,39.89218894,2058
27,JISHUITAN,116.3664839,39.94733224,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,2669
27,JISHUITAN,116.3664839,39.94733224,160,OLYMPIC SPORTS CENTER,116.3875366,39.98457779,2137
27,JISHUITAN,116.3664839,39.94733224,172,HUOYING,116.3538927,40.06988967,2331
27,JISHUITAN,116.3664839,39.94733224,177,LIULIQIAODONG,116.3092065,39.88604319,5845
27,JISHUITAN,116.3664839,39.94733224,179,FENGTAI KEJIYUAN,116.291168,39.82398434,3110
27,JISHUITAN,116.3664839,39.94733224,181,LIULIQIAO,116.2968085,39.87884203,2231
27,JISHUITAN,116.3664839,39.94733224,213,SHILIHE,116.4522277,39.86452173,2978
27,JISHUITAN,116.3664839,39.94733224,219,SHANGDI,116.3141538,40.03158092,2538
27,JISHUITAN,116.3664839,39.94733224,220,WUDAOKOU,116.331629,39.99157505,2774
27,JISHUITAN,116.3664839,39.94733224,228,XI'ERQI,116.2999944,40.05169386,2702
27,JISHUITAN,116.3664839,39.94733224,279,SHUANGQIAO,116.5709349,39.90918577,3013
27,JISHUITAN,116.3664839,39.94733224,280,TONGZHOU BEIYUAN,116.631396,39.9026496,3688
27,JISHUITAN,116.3664839,39.94733224,281,TUQIAO,116.680155,39.87083108,2264
27,JISHUITAN,116.3664839,39.94733224,283,COMMUNICATION UNIVERSITY OF CHINA,116.5490198,39.90820929,2497
27,JISHUITAN,116.3664839,39.94733224,285,LIYUAN,116.6628002,39.88256077,3152
27,JISHUITAN,116.3664839,39.94733224,287,JIUKESHU,116.651609,39.88913972,2241
27,JISHUITAN,116.3664839,39.94733224,288,GUOYUAN,116.6407944,39.89224415,2037
27,JISHUITAN,116.3664839,39.94733224,289,GUANZHUANG,116.5935534,39.9080535,2025
27,JISHUITAN,116.3664839,39.94733224,307,ZHANGYANG,116.2065821,39.7624995,2261
27,JISHUITAN,116.3664839,39.94733224,328,RONGCHANG DONGJIE,116.5157491,39.78169662,2078
27,JISHUITAN,116.3664839,39.94733224,330,TONGJI NANLU,116.5339423,39.77179988,2553
27,JISHUITAN,116.3664839,39.94733224,335,JIUGONG,116.4546976,39.80557362,2066
28,FUCHENGMEN,116.3500586,39.922394,2,GUCHENG,116.1844542,39.90615316,2818
28,FUCHENGMEN,116.3500586,39.922394,5,YONG'ANLI,116.4443122,39.90717995,2862
28,FUCHENGMEN,116.3500586,39.922394,6,WANSHOU LU,116.2889118,39.9062128,2527
28,FUCHENGMEN,116.3500586,39.922394,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,3563
28,FUCHENGMEN,116.3500586,39.922394,8,BABAOSHAN,116.229788,39.90620494,4958
28,FUCHENGMEN,116.3500586,39.922394,9,YUQUAN LU,116.246972,39.90623347,4085
28,FUCHENGMEN,116.3500586,39.922394,10,WANGFUJING,116.4053829,39.90671491,3568
28,FUCHENGMEN,116.3500586,39.922394,13,WUKESONG,116.2682454,39.90627676,4432
28,FUCHENGMEN,116.3500586,39.922394,14,FUXINGMEN,116.3509955,39.90587914,3632
28,FUCHENGMEN,116.3500586,39.922394,15,JIANGUOMEN,116.4292136,39.90722615,4627
28,FUCHENGMEN,116.3500586,39.922394,16,XIDAN,116.3692188,39.90584314,4505
28,FUCHENGMEN,116.3500586,39.922394,17,DONGDAN,116.4127131,39.90691559,2246
28,FUCHENGMEN,116.3500586,39.922394,19,GUOMAO,116.4545695,39.90745797,6141
28,FUCHENGMEN,116.3500586,39.922394,21,DAWANG LU,116.4708955,39.9075473,5541
28,FUCHENGMEN,116.3500586,39.922394,22,SIHUIDONG,116.5096417,39.90742897,2540
28,FUCHENGMEN,116.3500586,39.922394,23,SIHUI,116.4895521,39.90752942,3820
28,FUCHENGMEN,116.3500586,39.922394,24,ANDINGMEN,116.4019685,39.9477211,7213
28,FUCHENGMEN,116.3500586,39.922394,25,HEPINGMEN,116.3779647,39.89873034,5447
28,FUCHENGMEN,116.3500586,39.922394,26,DONGSI SHITIAO,116.4279143,39.93253957,6312
28,FUCHENGMEN,116.3500586,39.922394,27,JISHUITAN,116.3664839,39.94733224,15330
28,FUCHENGMEN,116.3500586,39.922394,29,QIANMEN,116.3916529,39.89878415,9088
28,FUCHENGMEN,116.3500586,39.922394,30,ZHANGCHUN JIE,116.3571623,39.89808465,11285
28,FUCHENGMEN,116.3500586,39.922394,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,10228
28,FUCHENGMEN,116.3500586,39.922394,32,XUANWUMEN,116.3681505,39.89841486,6588
28,FUCHENGMEN,116.3500586,39.922394,33,XIZHIMEN,116.3486802,39.93936227,11142
28,FUCHENGMEN,116.3500586,39.922394,34,LAMA TEMPLE,116.4104652,39.94749011,5883
28,FUCHENGMEN,116.3500586,39.922394,35,CHONGWENMEN,116.4117659,39.89955765,15686
28,FUCHENGMEN,116.3500586,39.922394,36,CHAOYANGMEN,116.427473,39.92315025,6123
28,FUCHENGMEN,116.3500586,39.922394,37,CHEGONGZHUANG,116.3491259,39.93123702,2231
28,FUCHENGMEN,116.3500586,39.922394,38,GULOUDAJIE,116.3876085,39.94687906,6366
28,FUCHENGMEN,116.3500586,39.922394,39,DONGZHIMEN,116.4286341,39.94048014,28226
28,FUCHENGMEN,116.3500586,39.922394,40,ZAOYUAN,116.3262217,39.75208593,2920
28,FUCHENGMEN,116.3500586,39.922394,45,TIANGONGYUAN,116.3138017,39.66902505,2381
28,FUCHENGMEN,116.3500586,39.922394,46,RENMIN UNIVERSITY,116.3153886,39.96566542,3336
28,FUCHENGMEN,116.3500586,39.922394,47,XINJIEKOU,116.3614135,39.9392479,3062
28,FUCHENGMEN,116.3500586,39.922394,48,GONGYI XIQIAO,116.3645872,39.83493607,3698
28,FUCHENGMEN,116.3500586,39.922394,49,MAJIAPU,116.3651602,39.85178825,2872
28,FUCHENGMEN,116.3500586,39.922394,50,ZHONGGUANCUN,116.3103902,39.98277487,2104
28,FUCHENGMEN,116.3500586,39.922394,52,TAORANTING,116.3681906,39.87715307,2924
28,FUCHENGMEN,116.3500586,39.922394,53,XIHONGMEN,116.3224586,39.78843218,3698
28,FUCHENGMEN,116.3500586,39.922394,54,HUANGCUN XIDAJIE,116.3263848,39.73039294,2088
28,FUCHENGMEN,116.3500586,39.922394,60,XINGONG,116.3593883,39.81101692,4872
28,FUCHENGMEN,116.3500586,39.922394,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,2791
28,FUCHENGMEN,116.3500586,39.922394,69,JIAOMEN WEST,116.3649343,39.84452533,3192
28,FUCHENGMEN,116.3500586,39.922394,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,7879
28,FUCHENGMEN,116.3500586,39.922394,72,LIUJIAYAO,116.4158731,39.85615782,4191
28,FUCHENGMEN,116.3500586,39.922394,73,LISHUIQIAO SOUTH,116.4083217,40.04048875,3330
28,FUCHENGMEN,116.3500586,39.922394,74,TEMPLE OF HEAVEN EAST GATE,116.4147024,39.88093622,2319
28,FUCHENGMEN,116.3500586,39.922394,75,TIANTONGYUAN NORTH,116.406713,40.08191323,6403
28,FUCHENGMEN,116.3500586,39.922394,77,TIANTONGYUAN SOUTH,116.4064597,40.0650715,2258
28,FUCHENGMEN,116.3500586,39.922394,78,HEPINGLI BEIJIE,116.4123782,39.95715503,2943
28,FUCHENGMEN,116.3500586,39.922394,79,HEPING XIQIAO,116.411782,39.96689223,3110
28,FUCHENGMEN,116.3500586,39.922394,80,BEIYUANLU NORTH,116.4118542,40.02921578,3476
28,FUCHENGMEN,116.3500586,39.922394,83,TIANTONGYUAN,116.4065705,40.07379572,5627
28,FUCHENGMEN,116.3500586,39.922394,84,HUIXIN XIJIE BEIKOU,116.4108416,39.98652263,4094
28,FUCHENGMEN,116.3500586,39.922394,87,HUIXIN XIJIE NANKOU,116.4113569,39.97565714,2806
28,FUCHENGMEN,116.3500586,39.922394,88,SONGJIAZHUANG,116.4221974,39.84431807,6088
28,FUCHENGMEN,116.3500586,39.922394,89,LISHUIQIAO,116.4056246,40.05155897,3123
28,FUCHENGMEN,116.3500586,39.922394,90,PUHUANGYU,116.4161843,39.86415384,4736
28,FUCHENGMEN,116.3500586,39.922394,91,DATUNLUDONG,116.411875,40.00199927,2538
28,FUCHENGMEN,116.3500586,39.922394,92,CAOFANG,116.6102857,39.9235208,2574
28,FUCHENGMEN,116.3500586,39.922394,95,DONGDAQIAO,116.4456658,39.92163632,3044
28,FUCHENGMEN,116.3500586,39.922394,96,QINGNIAN LU,116.5109998,39.9219475,5546
28,FUCHENGMEN,116.3500586,39.922394,99,BEIYUNHEXI,116.6822499,39.90196882,2367
28,FUCHENGMEN,116.3500586,39.922394,100,SHILIPU,116.4960785,39.921824,3086
28,FUCHENGMEN,116.3500586,39.922394,102,TONGZHOU BEIGUAN,116.6557478,39.91735694,2083
28,FUCHENGMEN,116.3500586,39.922394,104,HUANGQU,116.5725181,39.92324413,2058
28,FUCHENGMEN,116.3500586,39.922394,107,CHANGYING,116.5937924,39.92468758,3065
28,FUCHENGMEN,116.3500586,39.922394,112,WUZI XUEYUAN LU,116.6336842,39.92566142,2142
28,FUCHENGMEN,116.3500586,39.922394,117,HUJIALOU,116.45537,39.92200462,2280
28,FUCHENGMEN,116.3500586,39.922394,118,JINTAI LU,116.4722678,39.92198893,2301
28,FUCHENGMEN,116.3500586,39.922394,143,BEIJING WEST RAILWAY STATION,116.3151222,39.89357218,2127
28,FUCHENGMEN,116.3500586,39.922394,158,HUILONGGUAN DONGDAJIE,116.3569601,40.07957449,2827
28,FUCHENGMEN,116.3500586,39.922394,163,YONGTAIZHUANG,116.3484189,40.03650233,2301
28,FUCHENGMEN,116.3500586,39.922394,165,ANHUAQIAO,116.3879585,39.96713745,2446
28,FUCHENGMEN,116.3500586,39.922394,170,YUXIN,116.3409795,40.05900668,3008
28,FUCHENGMEN,116.3500586,39.922394,172,HUOYING,116.3538927,40.06988967,4278
28,FUCHENGMEN,116.3500586,39.922394,174,ZHUXINZHUANG,116.307463,40.10309986,2126
28,FUCHENGMEN,116.3500586,39.922394,211,SHAOYAOJU,116.4305861,39.97600397,2150
28,FUCHENGMEN,116.3500586,39.922394,212,ZHICHUNLU,116.3348131,39.97506981,2299
28,FUCHENGMEN,116.3500586,39.922394,213,SHILIHE,116.4522277,39.86452173,2935
28,FUCHENGMEN,116.3500586,39.922394,218,LONGZE,116.3136123,40.06951737,4103
28,FUCHENGMEN,116.3500586,39.922394,219,SHANGDI,116.3141538,40.03158092,4410
28,FUCHENGMEN,116.3500586,39.922394,220,WUDAOKOU,116.331629,39.99157505,4195
28,FUCHENGMEN,116.3500586,39.922394,223,HUILONGGUAN,116.3298854,40.069434,4327
28,FUCHENGMEN,116.3500586,39.922394,227,WANGJINGXI,116.4428415,39.99418525,2060
28,FUCHENGMEN,116.3500586,39.922394,228,XI'ERQI,116.2999944,40.05169386,4333
28,FUCHENGMEN,116.3500586,39.922394,297,LIFE SCIENCE PARK,116.2881383,40.09353249,2248
28,FUCHENGMEN,116.3500586,39.922394,298,SHAHE,116.28259,40.14712414,3079
29,QIANMEN,116.3916529,39.89878415,11,PINGGUOYUAN,116.1718633,39.92493926,2054
29,QIANMEN,116.3916529,39.89878415,13,WUKESONG,116.2682454,39.90627676,2290
29,QIANMEN,116.3916529,39.89878415,14,FUXINGMEN,116.3509955,39.90587914,3798
29,QIANMEN,116.3916529,39.89878415,15,JIANGUOMEN,116.4292136,39.90722615,3056
29,QIANMEN,116.3916529,39.89878415,16,XIDAN,116.3692188,39.90584314,2505
29,QIANMEN,116.3916529,39.89878415,19,GUOMAO,116.4545695,39.90745797,2742
29,QIANMEN,116.3916529,39.89878415,21,DAWANG LU,116.4708955,39.9075473,2478
29,QIANMEN,116.3916529,39.89878415,24,ANDINGMEN,116.4019685,39.9477211,2338
29,QIANMEN,116.3916529,39.89878415,26,DONGSI SHITIAO,116.4279143,39.93253957,5475
29,QIANMEN,116.3916529,39.89878415,27,JISHUITAN,116.3664839,39.94733224,9459
29,QIANMEN,116.3916529,39.89878415,28,FUCHENGMEN,116.3500586,39.922394,8916
29,QIANMEN,116.3916529,39.89878415,30,ZHANGCHUN JIE,116.3571623,39.89808465,3432
29,QIANMEN,116.3916529,39.89878415,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,14269
29,QIANMEN,116.3916529,39.89878415,32,XUANWUMEN,116.3681505,39.89841486,2122
29,QIANMEN,116.3916529,39.89878415,33,XIZHIMEN,116.3486802,39.93936227,6360
29,QIANMEN,116.3916529,39.89878415,34,LAMA TEMPLE,116.4104652,39.94749011,2581
29,QIANMEN,116.3916529,39.89878415,35,CHONGWENMEN,116.4117659,39.89955765,5555
29,QIANMEN,116.3916529,39.89878415,36,CHAOYANGMEN,116.427473,39.92315025,7023
29,QIANMEN,116.3916529,39.89878415,37,CHEGONGZHUANG,116.3491259,39.93123702,3392
29,QIANMEN,116.3916529,39.89878415,38,GULOUDAJIE,116.3876085,39.94687906,2367
29,QIANMEN,116.3916529,39.89878415,39,DONGZHIMEN,116.4286341,39.94048014,16338
29,QIANMEN,116.3916529,39.89878415,61,BEIGONGMEN,116.2715417,40.00109282,3221
29,QIANMEN,116.3916529,39.89878415,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,3251
29,QIANMEN,116.3916529,39.89878415,96,QINGNIAN LU,116.5109998,39.9219475,2404
30,ZHANGCHUN JIE,116.3571623,39.89808465,2,GUCHENG,116.1844542,39.90615316,2278
30,ZHANGCHUN JIE,116.3571623,39.89808465,5,YONG'ANLI,116.4443122,39.90717995,4368
30,ZHANGCHUN JIE,116.3571623,39.89808465,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,2284
30,ZHANGCHUN JIE,116.3571623,39.89808465,8,BABAOSHAN,116.229788,39.90620494,3234
30,ZHANGCHUN JIE,116.3571623,39.89808465,9,YUQUAN LU,116.246972,39.90623347,2648
30,ZHANGCHUN JIE,116.3571623,39.89808465,10,WANGFUJING,116.4053829,39.90671491,3260
30,ZHANGCHUN JIE,116.3571623,39.89808465,11,PINGGUOYUAN,116.1718633,39.92493926,2780
30,ZHANGCHUN JIE,116.3571623,39.89808465,13,WUKESONG,116.2682454,39.90627676,3125
30,ZHANGCHUN JIE,116.3571623,39.89808465,14,FUXINGMEN,116.3509955,39.90587914,3481
30,ZHANGCHUN JIE,116.3571623,39.89808465,15,JIANGUOMEN,116.4292136,39.90722615,7237
30,ZHANGCHUN JIE,116.3571623,39.89808465,16,XIDAN,116.3692188,39.90584314,3218
30,ZHANGCHUN JIE,116.3571623,39.89808465,17,DONGDAN,116.4127131,39.90691559,2465
30,ZHANGCHUN JIE,116.3571623,39.89808465,19,GUOMAO,116.4545695,39.90745797,6496
30,ZHANGCHUN JIE,116.3571623,39.89808465,21,DAWANG LU,116.4708955,39.9075473,5160
30,ZHANGCHUN JIE,116.3571623,39.89808465,22,SIHUIDONG,116.5096417,39.90742897,2341
30,ZHANGCHUN JIE,116.3571623,39.89808465,23,SIHUI,116.4895521,39.90752942,2964
30,ZHANGCHUN JIE,116.3571623,39.89808465,24,ANDINGMEN,116.4019685,39.9477211,9899
30,ZHANGCHUN JIE,116.3571623,39.89808465,25,HEPINGMEN,116.3779647,39.89873034,3396
30,ZHANGCHUN JIE,116.3571623,39.89808465,26,DONGSI SHITIAO,116.4279143,39.93253957,16537
30,ZHANGCHUN JIE,116.3571623,39.89808465,27,JISHUITAN,116.3664839,39.94733224,19688
30,ZHANGCHUN JIE,116.3571623,39.89808465,28,FUCHENGMEN,116.3500586,39.922394,15179
30,ZHANGCHUN JIE,116.3571623,39.89808465,29,QIANMEN,116.3916529,39.89878415,3760
30,ZHANGCHUN JIE,116.3571623,39.89808465,31,BEIJING RAILWAY STATION,116.4209067,39.90368562,18641
30,ZHANGCHUN JIE,116.3571623,39.89808465,32,XUANWUMEN,116.3681505,39.89841486,2294
30,ZHANGCHUN JIE,116.3571623,39.89808465,33,XIZHIMEN,116.3486802,39.93936227,14029
30,ZHANGCHUN JIE,116.3571623,39.89808465,34,LAMA TEMPLE,116.4104652,39.94749011,7423
30,ZHANGCHUN JIE,116.3571623,39.89808465,35,CHONGWENMEN,116.4117659,39.89955765,15201
30,ZHANGCHUN JIE,116.3571623,39.89808465,36,CHAOYANGMEN,116.427473,39.92315025,18354
30,ZHANGCHUN JIE,116.3571623,39.89808465,37,CHEGONGZHUANG,116.3491259,39.93123702,9337
30,ZHANGCHUN JIE,116.3571623,39.89808465,38,GULOUDAJIE,116.3876085,39.94687906,7035
30,ZHANGCHUN JIE,116.3571623,39.89808465,39,DONGZHIMEN,116.4286341,39.94048014,36472
30,ZHANGCHUN JIE,116.3571623,39.89808465,46,RENMIN UNIVERSITY,116.3153886,39.96566542,2288
30,ZHANGCHUN JIE,116.3571623,39.89808465,48,GONGYI XIQIAO,116.3645872,39.83493607,2307
30,ZHANGCHUN JIE,116.3571623,39.89808465,50,ZHONGGUANCUN,116.3103902,39.98277487,2269
30,ZHANGCHUN JIE,116.3571623,39.89808465,60,XINGONG,116.3593883,39.81101692,2295
30,ZHANGCHUN JIE,116.3571623,39.89808465,68,HAIDIANHUANGZHUANG,116.3116649,39.97470492,2297
30,ZHANGCHUN JIE,116.3571623,39.89808465,70,BEIJING SOUTH RAILWAY STATION,116.3729399,39.86355061,4703
30,ZHANGCHUN JIE,116.3571623,39.89808465,72,LIUJIAYAO,116.4158731,39.85615782,2245
30,ZHANGCHUN JIE,116.3571623,39.89808465,75,TIANTONGYUAN NORTH,116.406713,40.08191323,2658
30,ZHANGCHUN JIE,116.3571623,39.89808465,78,HEPINGLI BEIJIE,116.4123782,39.95715503,2357
30,ZHANGCHUN JIE,116.3571623,39.89808465,79,HEPING XIQIAO,116.411782,39.96689223,2707
30,ZHANGCHUN JIE,116.3571623,39.89808465,80,BEIYUANLU NORTH,116.4118542,40.02921578,2013
30,ZHANGCHUN JIE,116.3571623,39.89808465,82,DENGSHIKOU,116.4116173,39.91576721,2125
30,ZHANGCHUN JIE,116.3571623,39.89808465,83,TIANTONGYUAN,116.4065705,40.07379572,2182
30,ZHANGCHUN JIE,116.3571623,39.89808465,84,HUIXIN XIJIE BEIKOU,116.4108416,39.98652263,2971
30,ZHANGCHUN JIE,116.3571623,39.89808465,88,SONGJIAZHUANG,116.4221974,39.84431807,2689
30,ZHANGCHUN JIE,116.3571623,39.89808465,90,PUHUANGYU,116.4161843,39.86415384,2799
30,ZHANGCHUN JIE,116.3571623,39.89808465,95,DONGDAQIAO,116.4456658,39.92163632,5067
30,ZHANGCHUN JIE,116.3571623,39.89808465,96,QINGNIAN LU,116.5109998,39.9219475,4220
30,ZHANGCHUN JIE,116.3571623,39.89808465,100,SHILIPU,116.4960785,39.921824,2340
30,ZHANGCHUN JIE,116.3571623,39.89808465,107,CHANGYING,116.5937924,39.92468758,2372
30,ZHANGCHUN JIE,116.3571623,39.89808465,109,HUAYUANQIAO,116.3049819,39.93112843,2057
30,ZHANGCHUN JIE,116.3571623,39.89808465,113,HAIDIAN WULUJU,116.2705479,39.9310402,2399
30,ZHANGCHUN JIE,116.3571623,39.89808465,117,HUJIALOU,116.45537,39.92200462,2996
30,ZHANGCHUN JIE,116.3571623,39.89808465,163,YONGTAIZHUANG,116.3484189,40.03650233,2309
30,ZHANGCHUN JIE,116.3571623,39.89808465,165,ANHUAQIAO,116.3879585,39.96713745,2954
30,ZHANGCHUN JIE,116.3571623,39.89808465,170,YUXIN,116.3409795,40.05900668,2320
30,ZHANGCHUN JIE,116.3571623,39.89808465,172,HUOYING,116.3538927,40.06988967,2556
30,ZHANGCHUN JIE,116.3571623,39.89808465,173,OLYMPIC PARK,116.3861012,40.00020124,2290
30,ZHANGCHUN JIE,116.3571623,39.89808465,212,ZHICHUNLU,116.3348131,39.97506981,2367
30,ZHANGCHUN JIE,116.3571623,39.89808465,218,LONGZE,116.3136123,40.06951737,2402
30,ZHANGCHUN JIE,116.3571623,39.89808465,219,SHANGDI,116.3141538,40.03158092,3882
30,ZHANGCHUN JIE,116.3571623,39.89808465,220,WUDAOKOU,116.331629,39.99157505,4747
30,ZHANGCHUN JIE,116.3571623,39.89808465,223,HUILONGGUAN,116.3298854,40.069434,2131
30,ZHANGCHUN JIE,116.3571623,39.89808465,225,LIUFANG,116.4265275,39.9567713,2540
30,ZHANGCHUN JIE,116.3571623,39.89808465,228,XI'ERQI,116.2999944,40.05169386,4799
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,1,MUXIDI,116.3313326,39.90614419,2578
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,2,GUCHENG,116.1844542,39.90615316,4054
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,3,TIAN'ANMENDONG,116.3952964,39.90633242,3758
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,6,WANSHOU LU,116.2889118,39.9062128,2931
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,7,BAJIAO YOULEYUAN,116.2067171,39.90616324,4368
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,8,BABAOSHAN,116.229788,39.90620494,5168
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,9,YUQUAN LU,116.246972,39.90623347,5800
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,10,WANGFUJING,116.4053829,39.90671491,5913
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,11,PINGGUOYUAN,116.1718633,39.92493926,6774
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,13,WUKESONG,116.2682454,39.90627676,10554
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,14,FUXINGMEN,116.3509955,39.90587914,3991
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,16,XIDAN,116.3692188,39.90584314,5389
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,17,DONGDAN,116.4127131,39.90691559,3156
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,18,MILITARY MUSEUM,116.3166219,39.90626108,2633
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,19,GUOMAO,116.4545695,39.90745797,8075
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,21,DAWANG LU,116.4708955,39.9075473,13440
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,22,SIHUIDONG,116.5096417,39.90742897,4123
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,23,SIHUI,116.4895521,39.90752942,5934
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,24,ANDINGMEN,116.4019685,39.9477211,5442
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,25,HEPINGMEN,116.3779647,39.89873034,6031
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,26,DONGSI SHITIAO,116.4279143,39.93253957,5936
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,27,JISHUITAN,116.3664839,39.94733224,31922
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,28,FUCHENGMEN,116.3500586,39.922394,9749
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,29,QIANMEN,116.3916529,39.89878415,16473
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,30,ZHANGCHUN JIE,116.3571623,39.89808465,17070
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,32,XUANWUMEN,116.3681505,39.89841486,6367
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,33,XIZHIMEN,116.3486802,39.93936227,17267
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,34,LAMA TEMPLE,116.4104652,39.94749011,4299
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,35,CHONGWENMEN,116.4117659,39.89955765,11087
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,36,CHAOYANGMEN,116.427473,39.92315025,6262
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,37,CHEGONGZHUANG,116.3491259,39.93123702,6362
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,38,GULOUDAJIE,116.3876085,39.94687906,5419
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,39,DONGZHIMEN,116.4286341,39.94048014,41444
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,40,ZAOYUAN,116.3262217,39.75208593,3605
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,41,SHENGWU YIYAO JIDI,116.3155763,39.68519955,2809
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,42,HUANGCUN RAILWAY STATION,116.3267467,39.72134461,2116
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,43,QINGYUAN LU,116.3262682,39.74136277,2943
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,45,TIANGONGYUAN,116.3138017,39.66902505,6281
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,46,RENMIN UNIVERSITY,116.3153886,39.96566542,4416
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,48,GONGYI XIQIAO,116.3645872,39.83493607,4029
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,49,MAJIAPU,116.3651602,39.85178825,2640
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,50,ZHONGGUANCUN,116.3103902,39.98277487,3355
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,51,GAOMIDIANBEI,116.3245956,39.77254749,2288
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,52,TAORANTING,116.3681906,39.87715307,3517
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,53,XIHONGMEN,116.3224586,39.78843218,6764
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,54,HUANGCUN XIDAJIE,116.3263848,39.73039294,4126
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,55,ANHEQIAO NORTH,116.2639817,40.01112518,2602
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,57,YUANMINGYUAN PARK,116.3033208,39.99816975,3043
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,58,PEKING UNIVERSITY EAST GATE,116.3095938,39.99081185,2499
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,59,BEIJING ZOO,116.3324398,39.93694434,2995
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,60,XINGONG,116.3593883,39.81101692,6141
31,BEIJING RAILWAY STATION,116.4209067,39.90368562,61,BEIGONGMEN,116.2715417,40.00109282,5607
